"","child","parent","length"
"3961","DOID:5463","DOID:7",6
"3962","DOID:5468","DOID:14566",7
"3963","DOID:5469","DOID:14566",7
"3964","DOID:12096","DOID:0050117",4
"3965","DOID:9743","DOID:7",5
"3966","DOID:4594","DOID:14566",7
"3967","DOID:9741","DOID:7",4
"3968","DOID:9740","DOID:7",5
"3969","DOID:4591","DOID:14566",7
"3970","DOID:9746","DOID:7",7
"3971","DOID:4593","DOID:14566",7
"3972","DOID:9744","DOID:0014667",6
"3973","DOID:1159","DOID:7",4
"3974","DOID:1404","DOID:7",11
"3975","DOID:322","DOID:7",5
"3976","DOID:1406","DOID:7",8
"3977","DOID:5128","DOID:14566",5
"3978","DOID:1400","DOID:7",6
"3979","DOID:2479","DOID:7",5
"3980","DOID:4653","DOID:14566",10
"3981","DOID:2473","DOID:0050117",4
"3982","DOID:2474","DOID:7",9
"3983","DOID:2475","DOID:7",8
"3984","DOID:2476","DOID:7",5
"3985","DOID:2477","DOID:7",5
"3986","DOID:4331","DOID:7",4
"3987","DOID:4330","DOID:7",5
"3988","DOID:4333","DOID:7",4
"3989","DOID:4334","DOID:14566",8
"3990","DOID:4337","DOID:0050117",5
"3991","DOID:4336","DOID:0050117",6
"3992","DOID:10719","DOID:7",5
"3993","DOID:10718","DOID:0050117",4
"3994","DOID:5703","DOID:14566",8
"3995","DOID:3878","DOID:7",6
"3996","DOID:3873","DOID:14566",9
"3997","DOID:3870","DOID:14566",7
"3998","DOID:3877","DOID:7",5
"3999","DOID:1882","DOID:7",6
"4000","DOID:3875","DOID:7",6
"4001","DOID:4659","DOID:14566",7
"4002","DOID:4659","DOID:7",7
"4003","DOID:2658","DOID:14566",8
"4004","DOID:7765","DOID:7",9
"4005","DOID:2656","DOID:14566",7
"4006","DOID:2653","DOID:14566",5
"4007","DOID:8931","DOID:7",7
"4008","DOID:7024","DOID:14566",11
"4009","DOID:7949","DOID:14566",10
"4010","DOID:3309","DOID:7",5
"4011","DOID:3308","DOID:14566",6
"4012","DOID:3301","DOID:14566",4
"4013","DOID:3303","DOID:14566",7
"4014","DOID:14121","DOID:7",5
"4015","DOID:3305","DOID:14566",6
"4016","DOID:3304","DOID:14566",5
"4017","DOID:3307","DOID:14566",6
"4018","DOID:14125","DOID:14566",7
"4019","DOID:7684","DOID:14566",7
"4020","DOID:7685","DOID:14566",9
"4021","DOID:7689","DOID:14566",8
"4022","DOID:14261","DOID:630",4
"4023","DOID:14262","DOID:0050117",6
"4024","DOID:14265","DOID:7",6
"4025","DOID:14264","DOID:7",8
"4026","DOID:14269","DOID:7",7
"4027","DOID:14268","DOID:7",7
"4028","DOID:13963","DOID:7",9
"4029","DOID:6376","DOID:7",5
"4030","DOID:13964","DOID:7",9
"4031","DOID:6379","DOID:14566",7
"4032","DOID:1686","DOID:7",8
"4033","DOID:10927","DOID:7",4
"4034","DOID:1682","DOID:7",4
"4035","DOID:10923","DOID:630",5
"4036","DOID:1680","DOID:7",5
"4037","DOID:10921","DOID:0050117",5
"4038","DOID:11038","DOID:150",3
"4039","DOID:7972","DOID:14566",9
"4040","DOID:7971","DOID:14566",9
"4041","DOID:11033","DOID:7",8
"4042","DOID:11032","DOID:7",8
"4043","DOID:11031","DOID:7",8
"4044","DOID:11030","DOID:7",7
"4045","DOID:11037","DOID:150",3
"4046","DOID:11036","DOID:7",6
"4047","DOID:11034","DOID:7",8
"4048","DOID:6089","DOID:14566",9
"4049","DOID:6088","DOID:150",4
"4050","DOID:6085","DOID:14566",8
"4051","DOID:6084","DOID:14566",8
"4052","DOID:6086","DOID:14566",7
"4053","DOID:6083","DOID:14566",11
"4054","DOID:6082","DOID:14566",8
"4055","DOID:9974","DOID:150",4
"4056","DOID:9975","DOID:150",5
"4057","DOID:9976","DOID:150",6
"4058","DOID:9977","DOID:150",5
"4059","DOID:9970","DOID:0014667",5
"4060","DOID:9971","DOID:0014667",5
"4061","DOID:9972","DOID:0014667",5
"4062","DOID:9973","DOID:150",3
"4063","DOID:9978","DOID:7",5
"4064","DOID:6886","DOID:14566",7
"4065","DOID:6880","DOID:14566",8
"4066","DOID:6888","DOID:14566",7
"4067","DOID:1358","DOID:14566",6
"4068","DOID:1350","DOID:14566",5
"4069","DOID:1352","DOID:7",5
"4070","DOID:1355","DOID:14566",6
"4071","DOID:0080120","DOID:0014667",4
"4072","DOID:9153","DOID:0050117",4
"4073","DOID:0050656","DOID:630",5
"4074","DOID:0050125","DOID:0050117",4
"4075","DOID:0050654","DOID:7",8
"4076","DOID:0050655","DOID:7",5
"4077","DOID:0050120","DOID:7",4
"4078","DOID:0050650","DOID:7",6
"4079","DOID:0050651","DOID:7",6
"4080","DOID:13651","DOID:7",7
"4081","DOID:0050129","DOID:7",4
"4082","DOID:0050658","DOID:630",5
"4083","DOID:0050659","DOID:7",6
"4084","DOID:5672","DOID:14566",6
"4085","DOID:219","DOID:14566",8
"4086","DOID:218","DOID:14566",9
"4087","DOID:5677","DOID:14566",6
"4088","DOID:5675","DOID:14566",7
"4089","DOID:5679","DOID:7",6
"4090","DOID:5854","DOID:7",7
"4091","DOID:5853","DOID:7",7
"4092","DOID:5852","DOID:7",7
"4093","DOID:5851","DOID:7",7
"4094","DOID:214","DOID:7",5
"4095","DOID:10540","DOID:14566",6
"4096","DOID:10541","DOID:14566",8
"4097","DOID:817","DOID:7",5
"4098","DOID:10544","DOID:14566",6
"4099","DOID:813","DOID:7",7
"4100","DOID:10547","DOID:14566",7
"4101","DOID:10548","DOID:14566",6
"4102","DOID:4109","DOID:0050117",4
"4103","DOID:819","DOID:7",4
"4104","DOID:9159","DOID:0050117",4
"4105","DOID:3688","DOID:7",5
"4106","DOID:3689","DOID:7",5
"4107","DOID:3687","DOID:7",8
"4108","DOID:3683","DOID:14566",5
"4109","DOID:13369","DOID:0050117",5
"4110","DOID:13368","DOID:0050117",6
"4111","DOID:1829","DOID:7",5
"4112","DOID:1822","DOID:7",7
"4113","DOID:1826","DOID:7",5
"4114","DOID:1827","DOID:7",6
"4115","DOID:1824","DOID:7",6
"4116","DOID:13366","DOID:7",6
"4117","DOID:12375","DOID:7",6
"4118","DOID:12377","DOID:7",6
"4119","DOID:12376","DOID:7",8
"4120","DOID:11633","DOID:7",5
"4121","DOID:3463","DOID:7",3
"4122","DOID:11634","DOID:7",5
"4123","DOID:0080088","DOID:7",4
"4124","DOID:0080089","DOID:7",6
"4125","DOID:0080086","DOID:7",4
"4126","DOID:11638","DOID:7",7
"4127","DOID:0080084","DOID:7",4
"4128","DOID:0080085","DOID:7",4
"4129","DOID:0080082","DOID:7",4
"4130","DOID:0080083","DOID:7",4
"4131","DOID:0080080","DOID:7",4
"4132","DOID:0080081","DOID:7",4
"4133","DOID:5999","DOID:14566",8
"4134","DOID:13778","DOID:0050117",4
"4135","DOID:13777","DOID:630",5
"4136","DOID:13774","DOID:7",6
"4137","DOID:13775","DOID:0050117",3
"4138","DOID:8020","DOID:14566",6
"4139","DOID:8023","DOID:14566",9
"4140","DOID:8022","DOID:14566",7
"4141","DOID:8025","DOID:14566",9
"4142","DOID:8029","DOID:14566",7
"4143","DOID:2225","DOID:14566",8
"4144","DOID:2224","DOID:14566",9
"4145","DOID:2226","DOID:14566",8
"4146","DOID:92","DOID:150",5
"4147","DOID:93","DOID:150",5
"4148","DOID:2223","DOID:7",7
"4149","DOID:2222","DOID:7",6
"4150","DOID:5154","DOID:0050117",3
"4151","DOID:2229","DOID:630",4
"4152","DOID:2228","DOID:14566",8
"4153","DOID:2228","DOID:7",7
"4154","DOID:5155","DOID:14566",6
"4155","DOID:771","DOID:14566",8
"4156","DOID:774","DOID:14566",8
"4157","DOID:775","DOID:14566",8
"4158","DOID:778","DOID:150",4
"4159","DOID:7763","DOID:14566",7
"4160","DOID:7762","DOID:14566",6
"4161","DOID:1973","DOID:14566",8
"4162","DOID:7764","DOID:14566",7
"4163","DOID:11199","DOID:7",4
"4164","DOID:5678","DOID:7",7
"4165","DOID:6148","DOID:14566",4
"4166","DOID:6419","DOID:7",5
"4167","DOID:2626","DOID:14566",5
"4168","DOID:0060505","DOID:7",7
"4169","DOID:0060504","DOID:7",7
"4170","DOID:0060507","DOID:7",7
"4171","DOID:0060506","DOID:7",7
"4172","DOID:0060501","DOID:7",5
"4173","DOID:0060500","DOID:7",5
"4174","DOID:0060503","DOID:7",6
"4175","DOID:0060502","DOID:7",5
"4176","DOID:0060509","DOID:7",7
"4177","DOID:0060508","DOID:7",7
"4178","DOID:4072","DOID:7",4
"4179","DOID:5998","DOID:7",4
"4180","DOID:10611","DOID:7",4
"4181","DOID:5996","DOID:7",5
"4182","DOID:5997","DOID:14566",7
"4183","DOID:5990","DOID:14566",7
"4184","DOID:11198","DOID:7",5
"4185","DOID:4074","DOID:14566",7
"4186","DOID:11195","DOID:7",4
"4187","DOID:11197","DOID:7",9
"4188","DOID:11190","DOID:7",9
"4189","DOID:11193","DOID:7",8
"4190","DOID:13174","DOID:7",8
"4191","DOID:5194","DOID:14566",9
"4192","DOID:5195","DOID:14566",9
"4193","DOID:5193","DOID:14566",9
"4194","DOID:5190","DOID:14566",8
"4195","DOID:5191","DOID:14566",7
"4196","DOID:5199","DOID:7",4
"4197","DOID:5196","DOID:14566",7
"4198","DOID:12566","DOID:7",5
"4199","DOID:4829","DOID:14566",8
"4200","DOID:9505","DOID:150",4
"4201","DOID:9504","DOID:14566",6
"4202","DOID:9507","DOID:7",7
"4203","DOID:9506","DOID:7",8
"4204","DOID:12568","DOID:150",5
"4205","DOID:9500","DOID:7",4
"4206","DOID:9503","DOID:7",7
"4207","DOID:9502","DOID:7",7
"4208","DOID:11994","DOID:7",5
"4209","DOID:11996","DOID:7",5
"4210","DOID:11997","DOID:7",4
"4211","DOID:11990","DOID:0050117",5
"4212","DOID:11991","DOID:7",7
"4213","DOID:14748","DOID:630",5
"4214","DOID:14749","DOID:0014667",5
"4215","DOID:5338","DOID:7",8
"4216","DOID:5339","DOID:7",8
"4217","DOID:5444","DOID:14566",8
"4218","DOID:5445","DOID:14566",8
"4219","DOID:5330","DOID:7",5
"4220","DOID:5331","DOID:14566",7
"4221","DOID:13282","DOID:0050117",8
"4222","DOID:5337","DOID:7",8
"4223","DOID:5334","DOID:7",6
"4224","DOID:5443","DOID:14566",8
"4225","DOID:4389","DOID:14566",9
"4226","DOID:0050640","DOID:7",8
"4227","DOID:12134","DOID:630",4
"4228","DOID:0050135","DOID:0050117",3
"4229","DOID:0050642","DOID:7",6
"4230","DOID:0050645","DOID:7",4
"4231","DOID:0050644","DOID:7",4
"4232","DOID:10485","DOID:7",4
"4233","DOID:10487","DOID:7",6
"4234","DOID:10486","DOID:7",4
"4235","DOID:10481","DOID:7",4
"4236","DOID:10480","DOID:7",5
"4237","DOID:0050646","DOID:7",5
"4238","DOID:10488","DOID:0080015",2
"4239","DOID:0050829","DOID:7",3
"4240","DOID:0050828","DOID:7",4
"4241","DOID:0050821","DOID:7",6
"4242","DOID:0050820","DOID:7",5
"4243","DOID:0050823","DOID:7",6
"4244","DOID:0050822","DOID:7",6
"4245","DOID:0050825","DOID:7",4
"4246","DOID:0050824","DOID:7",5
"4247","DOID:0050827","DOID:7",5
"4248","DOID:0050826","DOID:7",5
"4249","DOID:2410","DOID:14566",6
"4250","DOID:2411","DOID:14566",6
"4251","DOID:4313","DOID:7",6
"4252","DOID:4310","DOID:14566",6
"4253","DOID:14744","DOID:225",2
"4254","DOID:3891","DOID:7",6
"4255","DOID:3890","DOID:0014667",5
"4256","DOID:3893","DOID:14566",8
"4257","DOID:5843","DOID:7",7
"4258","DOID:3895","DOID:14566",8
"4259","DOID:3896","DOID:14566",7
"4260","DOID:5844","DOID:7",6
"4261","DOID:11254","DOID:0050117",6
"4262","DOID:14743","DOID:630",5
"4263","DOID:653","DOID:0014667",3
"4264","DOID:5846","DOID:7",7
"4265","DOID:10303","DOID:7",5
"4266","DOID:5847","DOID:7",7
"4267","DOID:10301","DOID:7",6
"4268","DOID:5849","DOID:7",7
"4269","DOID:3098","DOID:14566",6
"4270","DOID:3093","DOID:14566",4
"4271","DOID:3095","DOID:14566",5
"4272","DOID:3096","DOID:7",7
"4273","DOID:10556","DOID:7",4
"4274","DOID:3329","DOID:7",8
"4275","DOID:3328","DOID:7",7
"4276","DOID:3327","DOID:7",7
"4277","DOID:11465","DOID:7",4
"4278","DOID:3325","DOID:7",7
"4279","DOID:14107","DOID:7",7
"4280","DOID:3323","DOID:0014667",8
"4281","DOID:3322","DOID:0014667",7
"4282","DOID:3321","DOID:0014667",7
"4283","DOID:3320","DOID:0014667",8
"4284","DOID:8858","DOID:14566",7
"4285","DOID:5446","DOID:14566",8
"4286","DOID:14248","DOID:7",9
"4287","DOID:5442","DOID:14566",8
"4288","DOID:14243","DOID:7",8
"4289","DOID:14247","DOID:7",8
"4290","DOID:8500","DOID:7",7
"4291","DOID:14245","DOID:7",10
"4292","DOID:14244","DOID:7",8
"4293","DOID:8501","DOID:7",6
"4294","DOID:6315","DOID:14566",9
"4295","DOID:6314","DOID:14566",9
"4296","DOID:6316","DOID:14566",9
"4297","DOID:6313","DOID:14566",11
"4298","DOID:6312","DOID:14566",10
"4299","DOID:8259","DOID:14566",7
"4300","DOID:8929","DOID:7",5
"4301","DOID:13902","DOID:0050117",4
"4302","DOID:8252","DOID:7",7
"4303","DOID:8925","DOID:7",6
"4304","DOID:8251","DOID:14566",9
"4305","DOID:13909","DOID:7",9
"4306","DOID:8255","DOID:7",6
"4307","DOID:7408","DOID:14566",9
"4308","DOID:7409","DOID:14566",9
"4309","DOID:7958","DOID:14566",9
"4310","DOID:7959","DOID:14566",8
"4311","DOID:7402","DOID:14566",6
"4312","DOID:7400","DOID:630",5
"4313","DOID:7401","DOID:14566",9
"4314","DOID:7951","DOID:14566",10
"4315","DOID:7953","DOID:14566",8
"4316","DOID:11055","DOID:0050117",4
"4317","DOID:11054","DOID:14566",5
"4318","DOID:10908","DOID:7",6
"4319","DOID:1338","DOID:7",8
"4320","DOID:1339","DOID:7",7
"4321","DOID:182","DOID:0014667",5
"4322","DOID:180","DOID:14566",7
"4323","DOID:184","DOID:14566",6
"4324","DOID:0050105","DOID:0050117",6
"4325","DOID:231","DOID:7",5
"4326","DOID:230","DOID:7",6
"4327","DOID:235","DOID:14566",6
"4328","DOID:5830","DOID:14566",9
"4329","DOID:238","DOID:7",6
"4330","DOID:5838","DOID:14566",6
"4331","DOID:4658","DOID:14566",4
"4332","DOID:9336","DOID:150",4
"4333","DOID:9335","DOID:7",6
"4334","DOID:9339","DOID:7",4
"4335","DOID:3663","DOID:7",6
"4336","DOID:3660","DOID:7",6
"4337","DOID:3666","DOID:14566",7
"4338","DOID:3664","DOID:14566",6
"4339","DOID:3665","DOID:7",7
"4340","DOID:3669","DOID:7",6
"4341","DOID:1800","DOID:14566",5
"4342","DOID:13341","DOID:7",9
"4343","DOID:1803","DOID:7",5
"4344","DOID:13348","DOID:14566",6
"4345","DOID:12351","DOID:7",6
"4346","DOID:12357","DOID:7",8
"4347","DOID:12355","DOID:7",5
"4348","DOID:12359","DOID:7",7
"4349","DOID:4123","DOID:7",3
"4350","DOID:11569","DOID:150",3
"4351","DOID:11613","DOID:7",5
"4352","DOID:11612","DOID:225",2
"4353","DOID:11615","DOID:14566",6
"4354","DOID:0080064","DOID:7",7
"4355","DOID:0080065","DOID:7",7
"4356","DOID:0080066","DOID:7",7
"4357","DOID:0080067","DOID:7",7
"4358","DOID:0080060","DOID:7",7
"4359","DOID:0080061","DOID:7",7
"4360","DOID:0080062","DOID:7",7
"4361","DOID:0080063","DOID:7",7
"4362","DOID:0080068","DOID:7",7
"4363","DOID:0080069","DOID:7",7
"4364","DOID:3222","DOID:7",6
"4365","DOID:3223","DOID:7",5
"4366","DOID:14043","DOID:7",7
"4367","DOID:5112","DOID:0014667",5
"4368","DOID:13756","DOID:7",8
"4369","DOID:13757","DOID:7",7
"4370","DOID:8007","DOID:14566",6
"4371","DOID:8006","DOID:14566",6
"4372","DOID:8003","DOID:14566",7
"4373","DOID:8002","DOID:14566",6
"4374","DOID:8000","DOID:14566",11
"4375","DOID:0060447","DOID:7",9
"4376","DOID:8009","DOID:14566",9
"4377","DOID:2751","DOID:0014667",6
"4378","DOID:2750","DOID:0014667",6
"4379","DOID:2752","DOID:0014667",6
"4380","DOID:2755","DOID:0050117",4
"4381","DOID:2754","DOID:0014667",6
"4382","DOID:439","DOID:7",6
"4383","DOID:438","DOID:7",5
"4384","DOID:431","DOID:7",6
"4385","DOID:437","DOID:7",6
"4386","DOID:436","DOID:14566",6
"4387","DOID:1811","DOID:7",6
"4388","DOID:10223","DOID:7",7
"4389","DOID:752","DOID:7",4
"4390","DOID:750","DOID:7",3
"4391","DOID:758","DOID:0080015",3
"4392","DOID:6126","DOID:14566",8
"4393","DOID:6128","DOID:14566",7
"4394","DOID:6249","DOID:14566",6
"4395","DOID:0050354","DOID:0050117",5
"4396","DOID:0050353","DOID:0050117",5
"4397","DOID:12995","DOID:150",4
"4398","DOID:12997","DOID:7",9
"4399","DOID:0050352","DOID:0050117",5
"4400","DOID:0060560","DOID:225",3
"4401","DOID:8060","DOID:14566",7
"4402","DOID:6438","DOID:14566",9
"4403","DOID:6432","DOID:7",6
"4404","DOID:1068","DOID:7",10
"4405","DOID:1470","DOID:150",5
"4406","DOID:13112","DOID:7",8
"4407","DOID:13113","DOID:7",8
"4408","DOID:13110","DOID:14566",6
"4409","DOID:9709","DOID:7",8
"4410","DOID:12506","DOID:7",8
"4411","DOID:14768","DOID:7",9
"4412","DOID:9521","DOID:630",5
"4413","DOID:9835","DOID:7",6
"4414","DOID:9834","DOID:7",7
"4415","DOID:9837","DOID:7",8
"4416","DOID:9839","DOID:7",9
"4417","DOID:14761","DOID:7",9
"4418","DOID:14762","DOID:7",8
"4419","DOID:14764","DOID:630",5
"4420","DOID:14766","DOID:7",4
"4421","DOID:5310","DOID:14566",8
"4422","DOID:5313","DOID:14566",8
"4423","DOID:9786","DOID:0050117",5
"4424","DOID:9784","DOID:0050117",4
"4425","DOID:1627","DOID:14566",5
"4426","DOID:0080095","DOID:7",6
"4427","DOID:0080094","DOID:7",6
"4428","DOID:0050599","DOID:0050117",6
"4429","DOID:0050598","DOID:0050117",5
"4430","DOID:11920","DOID:14566",5
"4431","DOID:0050591","DOID:7",5
"4432","DOID:0050590","DOID:7",8
"4433","DOID:0050593","DOID:7",9
"4434","DOID:0050592","DOID:630",5
"4435","DOID:0050594","DOID:0014667",6
"4436","DOID:0050597","DOID:0050117",5
"4437","DOID:0050596","DOID:0050117",4
"4438","DOID:2435","DOID:14566",7
"4439","DOID:2920","DOID:7",6
"4440","DOID:2921","DOID:7",5
"4441","DOID:2926","DOID:225",2
"4442","DOID:2431","DOID:14566",8
"4443","DOID:2433","DOID:14566",6
"4444","DOID:2929","DOID:0050117",3
"4445","DOID:2438","DOID:14566",6
"4446","DOID:4374","DOID:7",5
"4447","DOID:4377","DOID:7",6
"4448","DOID:4376","DOID:7",6
"4449","DOID:4371","DOID:7",5
"4450","DOID:4370","DOID:7",4
"4451","DOID:4372","DOID:7",6
"4452","DOID:4379","DOID:7",6
"4453","DOID:4378","DOID:7",7
"4454","DOID:6525","DOID:14566",10
"4455","DOID:9883","DOID:7",7
"4456","DOID:3892","DOID:14566",5
"4457","DOID:14457","DOID:0050117",5
"4458","DOID:11406","DOID:7",8
"4459","DOID:3347","DOID:14566",7
"4460","DOID:14165","DOID:7",7
"4461","DOID:3341","DOID:7",7
"4462","DOID:3343","DOID:0014667",4
"4463","DOID:3342","DOID:7",5
"4464","DOID:2698","DOID:14566",6
"4465","DOID:8498","DOID:7",8
"4466","DOID:8499","DOID:7",7
"4467","DOID:2691","DOID:14566",6
"4468","DOID:2696","DOID:14566",6
"4469","DOID:2697","DOID:14566",5
"4470","DOID:136","DOID:14566",8
"4471","DOID:12698","DOID:7",5
"4472","DOID:12697","DOID:7",3
"4473","DOID:14228","DOID:7",5
"4474","DOID:14225","DOID:7",8
"4475","DOID:14224","DOID:7",5
"4476","DOID:14227","DOID:7",5
"4477","DOID:14221","DOID:0014667",5
"4478","DOID:14223","DOID:7",4
"4479","DOID:10992","DOID:7",6
"4480","DOID:6333","DOID:14566",6
"4481","DOID:6332","DOID:14566",7
"4482","DOID:6331","DOID:14566",9
"4483","DOID:6337","DOID:14566",10
"4484","DOID:13929","DOID:7",7
"4485","DOID:6334","DOID:14566",8
"4486","DOID:6339","DOID:14566",9
"4487","DOID:13924","DOID:7",8
"4488","DOID:13922","DOID:7",5
"4489","DOID:13921","DOID:7",5
"4490","DOID:8272","DOID:14566",7
"4491","DOID:8274","DOID:14566",6
"4492","DOID:8275","DOID:14566",8
"4493","DOID:7426","DOID:0050117",5
"4494","DOID:7427","DOID:0050117",4
"4495","DOID:7428","DOID:14566",7
"4496","DOID:7429","DOID:14566",8
"4497","DOID:11077","DOID:0050117",4
"4498","DOID:11076","DOID:0050117",5
"4499","DOID:9065","DOID:0050117",4
"4500","DOID:11079","DOID:0050117",4
"4501","DOID:9060","DOID:0050117",4
"4502","DOID:6841","DOID:14566",8
"4503","DOID:8747","DOID:14566",8
"4504","DOID:6845","DOID:14566",8
"4505","DOID:6844","DOID:14566",9
"4506","DOID:6847","DOID:14566",10
"4507","DOID:6846","DOID:14566",5
"4508","DOID:6848","DOID:14566",9
"4509","DOID:6595","DOID:14566",8
"4510","DOID:6594","DOID:14566",8
"4511","DOID:6590","DOID:7",8
"4512","DOID:1642","DOID:14566",7
"4513","DOID:1641","DOID:14566",6
"4514","DOID:1647","DOID:14566",7
"4515","DOID:1312","DOID:7",7
"4516","DOID:1649","DOID:14566",7
"4517","DOID:1319","DOID:14566",6
"4518","DOID:0050168","DOID:7",7
"4519","DOID:0050169","DOID:7",6
"4520","DOID:0050160","DOID:0050117",5
"4521","DOID:0050161","DOID:7",3
"4522","DOID:0050166","DOID:0050117",7
"4523","DOID:0050167","DOID:7",7
"4524","DOID:5813","DOID:7",5
"4525","DOID:5812","DOID:7",6
"4526","DOID:5810","DOID:7",6
"4527","DOID:5815","DOID:14566",9
"4528","DOID:256","DOID:14566",6
"4529","DOID:255","DOID:14566",4
"4530","DOID:254","DOID:14566",5
"4531","DOID:252","DOID:150",6
"4532","DOID:251","DOID:150",5
"4533","DOID:3649","DOID:0014667",4
"4534","DOID:0050788","DOID:630",5
"4535","DOID:0050789","DOID:630",5
"4536","DOID:0050784","DOID:7",7
"4537","DOID:3641","DOID:14566",7
"4538","DOID:3642","DOID:7",4
"4539","DOID:0050787","DOID:630",5
"4540","DOID:3644","DOID:14566",8
"4541","DOID:0050781","DOID:630",4
"4542","DOID:0050782","DOID:225",2
"4543","DOID:0050783","DOID:7",7
"4544","DOID:5769","DOID:0014667",6
"4545","DOID:5768","DOID:7",8
"4546","DOID:5761","DOID:14566",8
"4547","DOID:5760","DOID:14566",7
"4548","DOID:5763","DOID:14566",6
"4549","DOID:5764","DOID:14566",6
"4550","DOID:5767","DOID:14566",6
"4551","DOID:5766","DOID:14566",6
"4552","DOID:1866","DOID:14566",8
"4553","DOID:13327","DOID:7",10
"4554","DOID:13326","DOID:7",9
"4555","DOID:1862","DOID:14566",7
"4556","DOID:1863","DOID:14566",7
"4557","DOID:13329","DOID:7",8
"4558","DOID:13328","DOID:7",8
"4559","DOID:1869","DOID:7",5
"4560","DOID:12335","DOID:7",4
"4561","DOID:12337","DOID:7",7
"4562","DOID:12336","DOID:7",4
"4563","DOID:12333","DOID:7",4
"4564","DOID:12332","DOID:7",4
"4565","DOID:4147","DOID:14566",5
"4566","DOID:9640","DOID:0050117",5
"4567","DOID:9317","DOID:7",4
"4568","DOID:12339","DOID:14566",5
"4569","DOID:4143","DOID:14566",7
"4570","DOID:4140","DOID:7",4
"4571","DOID:4141","DOID:14566",8
"4572","DOID:3428","DOID:7",7
"4573","DOID:3429","DOID:7",7
"4574","DOID:3426","DOID:7",6
"4575","DOID:11671","DOID:7",5
"4576","DOID:3421","DOID:14566",7
"4577","DOID:0080042","DOID:7",7
"4578","DOID:0080043","DOID:7",7
"4579","DOID:0080040","DOID:225",2
"4580","DOID:0080041","DOID:7",7
"4581","DOID:0080046","DOID:630",5
"4582","DOID:0080047","DOID:7",7
"4583","DOID:0080044","DOID:7",7
"4584","DOID:0080045","DOID:7",7
"4585","DOID:0080049","DOID:7",7
"4586","DOID:2599","DOID:14566",7
"4587","DOID:2598","DOID:14566",5
"4588","DOID:8068","DOID:14566",8
"4589","DOID:2590","DOID:7",6
"4590","DOID:2597","DOID:14566",6
"4591","DOID:2596","DOID:14566",5
"4592","DOID:2595","DOID:14566",6
"4593","DOID:429","DOID:7",4
"4594","DOID:2776","DOID:14566",7
"4595","DOID:2775","DOID:14566",8
"4596","DOID:2773","DOID:7",5
"4597","DOID:2772","DOID:7",6
"4598","DOID:417","DOID:7",4
"4599","DOID:419","DOID:7",5
"4600","DOID:418","DOID:7",6
"4601","DOID:3326","DOID:7",6
"4602","DOID:3251","DOID:14566",9
"4603","DOID:8688","DOID:14566",7
"4604","DOID:3324","DOID:150",3
"4605","DOID:8681","DOID:7",6
"4606","DOID:8680","DOID:7",5
"4607","DOID:8683","DOID:14566",6
"4608","DOID:8687","DOID:14566",4
"4609","DOID:10209","DOID:14566",7
"4610","DOID:10208","DOID:14566",5
"4611","DOID:738","DOID:14566",6
"4612","DOID:10203","DOID:14566",6
"4613","DOID:10201","DOID:14566",7
"4614","DOID:10200","DOID:14566",5
"4615","DOID:10207","DOID:14566",5
"4616","DOID:10206","DOID:14566",6
"4617","DOID:3250","DOID:14566",8
"4618","DOID:9993","DOID:0014667",5
"4619","DOID:9993","DOID:7",5
